"filename", "language", "Shell Script", "Markdown", "Batch", "C++", "C", "Python", "XML", "HTML", "comment", "blank", "total"
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\tserr.h", "C++", 0, 0, 0, 109, 0, 0, 0, 0, 15, 9, 133
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\txt_db.h", "C++", 0, 0, 0, 40, 0, 0, 0, 0, 8, 10, 58
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\ui.h", "C++", 0, 0, 0, 128, 0, 0, 0, 0, 208, 33, 369
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\uierr.h", "C++", 0, 0, 0, 44, 0, 0, 0, 0, 15, 7, 66
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\whrlpool.h", "C++", 0, 0, 0, 31, 0, 0, 0, 0, 9, 9, 49
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\x509.h", "C++", 0, 0, 0, 821, 0, 0, 0, 0, 60, 170, 1051
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\x509_vfy.h", "C++", 0, 0, 0, 483, 0, 0, 0, 0, 77, 73, 633
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\x509err.h", "C++", 0, 0, 0, 108, 0, 0, 0, 0, 15, 7, 130
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\x509v3.h", "C++", 0, 0, 0, 707, 0, 0, 0, 0, 83, 149, 939
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\openssl\x509v3err.h", "C++", 0, 0, 0, 143, 0, 0, 0, 0, 15, 7, 165
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\pcre\config.h", "C++", 0, 0, 0, 25, 0, 0, 0, 0, 21, 12, 58
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\pcre\pcre.h", "C++", 0, 0, 0, 475, 0, 0, 0, 0, 128, 75, 678
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\pcre\pcre_chartables.c", "C", 0, 0, 0, 0, 141, 0, 0, 0, 35, 23, 199
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\pcre\pcre_stringpiece.h", "C++", 0, 0, 0, 101, 0, 0, 0, 0, 54, 25, 180
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\pcre\pcrecpparg.h", "C++", 0, 0, 0, 106, 0, 0, 0, 0, 39, 30, 175
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\pthread.h", "C", 0, 0, 0, 0, 584, 0, 0, 0, 533, 252, 1369
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\pthread\pthread.h", "C", 0, 0, 0, 0, 584, 0, 0, 0, 533, 252, 1369
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\pthread\sched.h", "C++", 0, 0, 0, 81, 0, 0, 0, 0, 68, 30, 179
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\pthread\semaphore.h", "C++", 0, 0, 0, 80, 0, 0, 0, 0, 55, 32, 167
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\sched.h", "C++", 0, 0, 0, 81, 0, 0, 0, 0, 68, 30, 179
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\include\semaphore.h", "C++", 0, 0, 0, 80, 0, 0, 0, 0, 55, 32, 167
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\winbuild.bat", "Batch", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\92706\Desktop\TEMP\C_learn\Myserver\Dmfserver\request\winbuild.sh", "Shell Script", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"Total", "-", 2, 55, 1, 48030, 5746, 3, 27, 17, 22860, 11308, 88049
